#-------------------------------------------
# Food Diary Report - Detailed Report,"Friday, May 1, 2020","Sunday, May 31, 2020"
#-------------------------------------------

#-------------------------------------------
# Period Summary
#-------------------------------------------
Daily Average,Cals ( kcal),Fat( g),Carbs( g),Prot( g)
Total,1509,62.06,173.8,68.17
Breakfast,227,8.43,29.86,8.48
Lunch,337,13.31,37.92,16.43
Dinner,734,30.8,80.92,35.89
Snacks/Other,211,9.52,25.1,7.38

#-------------------------------------------
# Report Details
#-------------------------------------------
Date,Cals ( kcal),Fat( g),Sat( g),Carbs( g),Fiber( g),Sugar( g),Prot( g),Sod( mg),Chol( mg),Potassium( mg)
  Sweet Red Peppers,39,0.45,0.088,8.98,3,6.26,1.48,3,0,314
   1 cup chopped
  Tea (Brewed),2,0,0.005,0.71,0,0,0,7,0,88
   1 cup (8 fl oz)
 Snacks/Other,340,8.97,1.43,54.37,7.4,16.59,8.58,1349,0,60
  Barilla Marinara Pasta Sauce,180,7,1,24,6,14,4,940,0,
"   2  x 1/2 cup, 250 g"
  Bread,160,1.97,0.43,30.37,1.4,2.59,4.58,409,0,60
   60 g

"Friday, May 8, 2020",1683,72.8,16.643,209.78,24.76,25.05,48.33,4512,497,1479
 Breakfast,,,,,,,,,,
 Lunch,1013,39.76,7.611,137.53,15.95,16.62,26.91,2880,317,925
  White Rice,458,0.99,0.269,99.05,1.4,0.18,9.44,1296,0,124
   355 g
  Egg,110,7.46,2.324,0.58,0,0.58,9.44,105,317,100
   1 1/2 large
  Carrots,38,0.22,0.034,8.77,2.6,4.15,0.85,63,0,293
   1 1/2 medium
  Bob's Red Mill Potato Starch,30,0,0,7.5,5.25,0,0,0,0,
"   3/4  x 1 tbsp, 9 g"
  Soy Sauce,13,0.01,0.001,1.83,0.2,0.41,1.51,1353,0,52
   1 1/2 tbsps
  Sesame Oil,90,10.2,1.448,0,0,0,0,0,0,0
   3/4 tbsp
  Peanut Oil,179,20.25,3.422,0,0,0,0,0,0,0
   1 1/2 tbsps
  Dole Green Onion,15,0,0,3,1.5,1.5,1.5,0,0,0
"   1 1/2  x 2 medium onions, 45 g"
  Jalapeno Peppers,3,0.07,0.007,0.62,0.3,0.36,0.14,0,0,23
   3/4 pepper
  Red Sweet Pepper,31,0.36,0.07,7.18,2.4,5,1.18,2,0,251
"   1 medium (approx 2-3/4"" long, 2-1/2"" dia)"
  ShopRite Balsamic Vinegar,4,0,0,1.5,0,1.5,0,0,0,
"   3/4  x 1 tbsp, 11 ml"
  Green Peas (Frozen),42,0.2,0.036,7.5,2.3,2.94,2.85,61,0,82
   0.38 cup
 Dinner,509,19.91,3.814,68.49,7.81,7.83,13.44,1408,159,444
  White Rice,232,0.5,0.137,50.22,0.7,0.09,4.79,657,0,63
   180 g
  Egg,55,3.73,1.162,0.29,0,0.29,4.72,52,159,50
   3/4 large
  Carrots,13,0.07,0.011,2.92,0.9,1.38,0.28,21,0,98
   1/2 medium
  Bob's Red Mill Potato Starch,15,0,0,3.8,2.66,0,0,0,0,
   5 g
  Soy Sauce,6,0,0.001,0.91,0.1,0.2,0.75,676,0,26
   3/4 tbsp
  Sesame Oil,46,5.17,0.734,0,0,0,0,0,0,0
   0.38 tbsp
  Peanut Oil,90,10.12,1.711,0,0,0,0,0,0,0
   3/4 tbsp
  Dole Green Onion,8,0,0,1.5,0.75,0.75,0.75,0,0,0
"   3/4  x 2 medium onions, 22 g"
  Jalapeno Peppers,2,0.03,0.003,0.31,0.1,0.18,0.07,0,0,11
   0.38 pepper
  Red Sweet Pepper,15,0.18,0.035,3.59,1.2,2.5,0.59,1,0,126
"   1/2 medium (approx 2-3/4"" long, 2-1/2"" dia)"
  Balsamic Vinegar,5,0,0,0.97,0,0.88,0,0,0,3
   0.38 tbsp
  Green Peas,22,0.11,0.02,3.98,1.4,1.56,1.49,1,0,67
   0.19 cup
 Snacks/Other,161,13.13,5.218,3.76,1,0.6,7.98,224,21,110
  Cheddar Cheese,81,6.63,4.218,0.26,0,0.1,4.98,124,21,20
   20 g
  Essential Everyday Dry Roasted Peanuts,80,6.5,1,3.5,1,0.5,3,100,0,90
"   1/2  x 1/4 cup, 14 g"

"Saturday, May 9, 2020",1569,63.63,23.999,189.28,9.3,25.22,59.03,8024,111,971
 Breakfast,,,,,,,,,,
 Lunch,,,,,,,,,,
 Dinner,1314,44.62,12.813,187.42,9.3,24.34,40.17,7491,44,906
  Classic Marinara Sauce,162,13.81,1.911,9.66,2,5.14,1.95,255,0,398
   1 serving
  Pizza Crust,910,13.32,2.969,174.36,7.3,18.77,21.18,5654,0,473
   5 pieces (1/6 crust)
  Goats Cheese (Soft),76,5.98,4.132,0.25,0,0.25,5.25,104,13,7
   1 oz
  Crown Prince Flat Anchovies in Olive Oil,40,2.5,0,0,0,0,4,1050,15,0
"   6 pieces , 15 g"
  Mozzarella Cheese,91,6.01,3.801,1.15,0,0.18,7.79,158,16,28
   30 g
  Vigo Pitted Calamata Olives,35,3,0,2,0,0,0,270,0,
"   4 olives, 13 g"
 Snacks/Other,255,19.01,11.186,1.86,0,0.88,18.86,533,67,65
  Mozzarella Cheese (Whole Milk),255,19.01,11.186,1.86,0,0.88,18.86,533,67,65
   3 oz

"Sunday, May 10, 2020",1506,83.42,30.348,150.15,20.5,23.33,47.98,1452,114,1537
 Breakfast,,,,,,,,,,
 Lunch,,,,,,,,,,
 Dinner,1317,74.47,25.18,130.24,17.2,8.59,38.97,1206,83,1359
  Lemon-Butter Pasta with Parmesan,814,33.03,19.398,99.68,6,2.15,28.35,1130,83,186
   1 serving
  Brussels Sprouts,123,0.86,0.177,25.6,10.9,6.29,9.67,72,0,1113
"   11 oz, raw, yields"
  Olive Oil,358,40.5,5.592,0,0,0,0,1,0,0
   3 tbsps
  Garlic,22,0.08,0.013,4.96,0.3,0.15,0.95,3,0,60
   5 cloves
 Snacks/Other,189,8.95,5.168,19.91,3.3,14.74,9.01,246,31,178
   Mozzarella Cheese (Whole Milk),117,8.72,5.129,0.85,0,0.4,8.65,245,31,30
   39 g
  Granny Smith Apples,72,0.23,0.039,19.06,3.3,14.34,0.36,1,0,148
   1 medium (2-3/4" dia)

"Monday, May 11, 2020",1485,54.76,27.194,176.44,15.6,11.52,69,2941.5,265,1210
 Breakfast,7,0.14,0.014,0.28,0,0,0.85,14,0,334
  Coffee,7,0.14,0.014,0.28,0,0,0.85,14,0,334
   3 mugs (8 fl oz)
 Lunch,335,13.43,5.154,17.41,2,7,34.4,797,249,592
  Oatly Oat Milk,120,5,1,16,2,7,3,100,0,390
"   1 cup, 240 ml"
  Butter,51,5.76,3.647,0,0,0,0.06,1,15,2
   1/2 tbsp
  Shrimp,164,2.67,0.507,1.41,0,0,31.34,696,234,200
"   8 oz, with shell raw (yield after cooking, shell removed)"
 Dinner,820,33.5,18.689,108,11.3,0.08,21.84,1330.5,0,83
  Red Curry Lentils with Sweet Potatoes and Spinach,582,30,18,63,10.5,0,16.5,1141.5,0,
"   1 1/2  x 1 serving, 4-6 servings per recipe"
  Jasmine Rice (Cooked),238,3.5,0.689,45,0.8,0.08,5.34,189,0,83
   1 cup cooked
 Snacks/Other,323,7.69,3.337,50.75,2.3,4.44,11.91,800,16,201
  Bread,101,1.25,0.272,19.23,0.9,1.64,2.9,259,0,38
   38 g
  Tea (Brewed),2,0,0.005,0.71,0,0,0,7,0,88
   1 cup (8 fl oz)
  Bread,160,1.97,0.43,30.37,1.4,2.59,4.58,409,0,60
   60 g
  Mozzarella Cheese (Whole Milk),60,4.47,2.63,0.44,0,0.21,4.43,125,16,15
   20 g

"Tuesday, May 12, 2020",1363,54.38,1.69,189.74,22.6,22.36,37.19,2103,20,1335
 Breakfast,7,0.14,0.014,0.28,0,0,0.85,14,0,334
  Coffee,7,0.14,0.014,0.28,0,0,0.85,14,0,334
   3 mugs (8 fl oz)
 Lunch,1133,53.24,1.488,140.41,15.6,15.93,30.2,2053,20,458
  Heuvos Rotos,832,46,,90,12,6,22,1490,20,
"   2  x 1 Serving, 4 Servings/Recipe"
  Oatly Oat Milk,120,5,1,16,2,7,3,100,0,390
"   1 cup, 240 ml"
  Bread,181,2.24,0.488,34.41,1.6,2.93,5.2,463,0,68
   68 g
 Dinner,221,1,0.183,48.29,7,6.43,6.12,29,0,460
  Corn Tortilla,52,0.68,0.109,10.71,1.5,0.21,1.37,11,0,45
   1 medium (approx 6" dia)
  Best Choice Corn Tortillas,114,0,,24,3,,3,9,0,
   3  x 1 tortilla
  Onions,23,0.04,0.014,5.56,0.8,2.35,0.51,2,0,79
   1/2 medium (2-1/2" dia)
  Tomatoes,22,0.25,0.057,4.82,1.5,3.23,1.08,6,0,292
   1 medium whole (2-3/5" dia)
  Fresh Lime Juice,10,0.03,0.003,3.2,0.2,0.64,0.16,1,0,44
   1 Juice 1 lime (2" dia)
 Snacks/Other,2,0,0.005,0.76,0,0,0.02,7,0,83
  Tea Unsweetened,2,0,0.005,0.76,0,0,0.02,7,0,83
   1 mug (8 fl oz)

"Wednesday, May 13, 2020",1667,44.27,13.718,215.73,18.44,34.95,93.54,1642.73,114,2351
 Breakfast,427,8.14,1.764,75.53,7.25,22.75,12.1,114,0,1069
  Coffee,7,0.14,0.014,0.28,0,0,0.85,14,0,334
   3 mugs (8 fl oz)
  Nice! Dried Apricots,75,0,0,18.75,2.25,15.75,0.75,0,0,345
"   3/4  x 1/4 cup, 30 g"
  Oatly Oat Milk,120,5,1,16,2,7,3,100,0,390
"   1 cup, 240 ml"
  Bob's Red Mill Steel Cut Oatmeal,225,3,0.75,40.5,3,0,7.5,0,0,
   1 1/2  x 1/4 cup dry
 Lunch,,,,,,,,,,
 Dinner,947,22.75,9.368,106.67,8,5.7,72.57,1159,114,957
  One Pot Pasta with Ricotta and Lemon,703,14.13,8.218,106.67,8,5.7,32.8,1096,37,202
   1 serving
  Tuna,184,1.62,0.4,0,0,0,39.77,63,77,755
   6 oz boneless
  Trader Joe's Grapeseed Oil,60,7,0.75,0,,,0,0,0,
"   1/2  x 1 tbsp, 7.5 ml"
 Snacks/Other,293,13.38,2.586,33.53,3.19,6.5,8.87,369.73,0,325
  Tea (Brewed),2,0,0.005,0.71,0,0,0,7,0,88
   1 cup (8 fl oz)
  Trader Joe's Organic Crunchy Peanut Butter,119,9.5,1.78,3.56,1.19,1.19,4.16,26.73,0,
   19 g
  Bread,112,1.38,0.301,21.26,1,1.81,3.21,286,0,42
   42 g
  Oatly Oat Milk,60,2.5,0.5,8,1,3.5,1.5,50,0,195
"   1/2  x 1 cup, 120 ml"

"Thursday, May 14, 2020",1568,50.59,24.841,228.28,21.5,21.98,48.3,2716.5,22,743.5
 Breakfast,395,8,1.75,68.5,6.5,13.5,11,103,0,531.5
  Oatly Oat Milk,120,5,1,16,2,7,3,100,0,390
"   1 cup, 240 ml"
  Bob's Red Mill Steel Cut Oatmeal,225,3,0.75,40.5,3,0,7.5,0,0,
   1 1/2  x 1/4 cup dry
  Sunsweet Dried Pitted Prunes,50,0,0,12,1.5,6.5,0.5,3,0,141.5
"   1/2  x 5 prunes, 20 g"
 Lunch,848,33.29,18.717,113.61,12.9,4.31,24.14,1822.5,0,100
  Bread,266,3.29,0.717,50.61,2.4,4.31,7.64,681,0,100
   100 g
  Red Curry Lentils with Sweet Potatoes and Spinach,582,30,18,63,10.5,0,16.5,1141.5,0,
"   1 1/2  x 1 serving, 4-6 servings per recipe"
 Dinner,,,,,,,,,,
 Snacks/Other,325,9.3,4.374,46.17,2.1,4.17,13.16,791,22,112
  Mozzarella Cheese (Whole Milk),85,6.34,3.729,0.62,0,0.29,6.29,178,22,22
   1 oz
  Bread,80,0.99,0.215,15.18,0.7,1.29,2.29,204,0,30
   30 g
  Bread,160,1.97,0.43,30.37,1.4,2.59,4.58,409,0,60
   60 g

"Friday, May 15, 2020",1727,44.29,15.809,192.88,14.1,21.34,134.39,2595,261,1302
 Breakfast,233,6.46,1.301,36.52,3,8.72,6.91,386,0,764
  Oatly Oat Milk,120,5,1,16,2,7,3,100,0,390
"   1 cup, 240 ml"
  Coffee,7,0.14,0.014,0.28,0,0,0.85,14,0,334
   3 mugs (8 fl oz)
  Bread,106,1.32,0.287,20.24,1,1.72,3.06,272,0,40
   40 g
 Lunch,959,25.17,13.11,135.53,9.6,10.76,43.45,1566,61,430
  Cheese Pizza,237,10.1,4.304,26.08,1.6,3.06,10.6,462,21,138
   1 piece (1/8 12" dia)
  Tea (Brewed),2,0,0.005,0.71,0,0,0,7,0,88
   1 cup (8 fl oz)
  Great Value Pure Cane Sugar,8,0,0,2,0,2,0,0,0,
   1/2  x 1 tsp
  Heavy Cream,9,0.94,0.583,0.07,0,0,0.05,1,3,2
   0.17 tbsp
  One Pot Pasta with Ricotta and Lemon,703,14.13,8.218,106.67,8,5.7,32.8,1096,37,202
   1 serving
 Dinner,535,12.66,1.398,20.83,1.5,1.86,84.03,643,200,108
  Tea (Brewed),2,0,0.005,0.71,0,0,0,7,0,88
   1 cup (8 fl oz)
  Publix Cod Loins,360,4,,0,0,0,80,260,200,
"   4  x 1 serving, 12 oz"
  Rienzi Italian Style Bread Crumbs,60,1,0.5,10,1,1,2.5,240,0,
   1/2  x 1/4 cup
  Trader Joe's Grapeseed Oil,60,7,0.75,0,,,0,0,0,
"   1/2  x 1 tbsp, 7.5 ml"
  Bread,53,0.66,0.143,10.12,0.5,0.86,1.53,136,0,20
   20 g
 Snacks/Other,,,,,,,,,,

"Saturday, May 16, 2020",1856,61.08,18.117,268.28,38,41.04,67.31,3595,78,3634
 Breakfast,137,4.9,3.043,12.98,0,12.98,10.04,211,20,441
  2% Fat Buttermilk,137,4.9,3.043,12.98,0,12.98,10.04,211,20,441
   1 cup
 Lunch,,,,,,,,,,
 Dinner,1088,38.42,12.13,156.36,24.8,17.49,36.96,1810,54,2422
  Cheese Sauce,146,12.88,8.111,3.15,0,0.4,4.95,148,50,37
   1 1/2 servings
  Broccoli,77,0.84,0.088,15.06,5.9,3.86,6.4,75,0,717
   8 oz
  Potato (with or Without Peel),164,0.19,0.055,37.21,4.7,1.66,4.3,13,0,897
"   1 medium (2-1/4"" to 3"" dia, raw)"
  Dole Green Onion,10,0,0,2,1,1,1,0,0,0
"   2 medium onions, 30 g"
  Olive Oil,60,6.75,0.932,0,0,0,0,0,0,0
   1/2 tbsp
  Jamie Oliver's Black Bean Burgers,236,6.54,0.98,35.33,10.3,3.07,10.87,592,0,610
   1 serving
  Bread,319,3.95,0.86,60.73,2.9,5.17,9.17,817,0,120
   120 g
  Regular Mayonnaise,66,7.23,1.099,0.36,0,0.04,0.1,53,4,3
   2/3 tbsp
  Ketchup,10,0.04,0.005,2.52,0,2.29,0.17,112,0,38
   2/3 tbsp
 Snacks/Other,631,17.76,2.944,98.94,13.2,10.57,20.31,1574,4,771
  Jamie Oliver's Black Bean Burgers,236,6.54,0.98,35.33,10.3,3.07,10.87,592,0,610
   1 serving
  Bread,319,3.95,0.86,60.73,2.9,5.17,9.17,817,0,120
   120 g
  Regular Mayonnaise,66,7.23,1.099,0.36,0,0.04,0.1,53,4,3
   2/3 tbsp
  Ketchup,10,0.04,0.005,2.52,0,2.29,0.17,112,0,38
   2/3 tbsp

"Sunday, May 17, 2020",1516,87.53,37.328,133.3,21.53,100.11,64.18,1092.05,208.04,3577.8
 Breakfast,291,10.15,6.239,37.54,3,29.64,15.06,306,36,812
  2% Fat Buttermilk,137,4.9,3.043,12.98,0,12.98,10.04,211,20,441
   1 cup
  Dried Prune,60,0.1,0.022,16.1,1.8,9.61,0.55,1,0,184
   3 prunes
  Apricot,17,0.14,0.009,3.89,0.7,3.23,0.49,0,0,91
   1 apricot
  Dried Apricot,17,0.04,0.001,4.38,0.5,3.74,0.24,1,0,81
   2 halves
  Cheddar Cheese,60,4.97,3.164,0.19,0,0.08,3.74,93,16,15
   15 g
 Lunch,439,32.4,10.376,28.22,9.6,19.09,14.65,202,23,1227
  Jalapeno Peppers,21,0.43,0.043,4.14,2,2.42,0.94,1,0,150
   5 peppers
